nom_dep,ville,population,has_hospital,is_desert,nb_beds,latitude,longitude
Aisne,Belleu,3693,0,0,0,49.356998,3.340000
Aisne,Bellicourt,574,0,0,0,49.959000,3.230000
Aisne,Benay,191,0,0,0,49.755001,3.309000
Aisne,Bergues-sur-Sambre,208,0,1,0,50.029999,3.711000
Aisne,Berlancourt,83,0,0,0,49.780998,3.757000
Aisne,Berlise,105,0,0,0,49.661999,4.113000
Aisne,Bernot,438,0,0,0,49.879002,3.487000
Aisne,Berny-Rivière,641,0,0,0,49.410999,3.150000
Aisne,Berrieux,180,0,0,0,49.481998,3.852000
Aisne,Berry-au-Bac,703,0,1,0,49.408001,3.898000
Aisne,Bertaucourt-Epourdon,587,0,0,0,49.627998,3.398000
Aisne,Berthenicourt,193,0,0,0,49.778999,3.372000
Aisne,Bertricourt,149,0,0,0,49.397999,4.012000
Aisne,Besmé,167,0,0,0,49.534000,3.165000
Aisne,Besmont,142,0,0,0,49.823002,4.118000
Aisne,Besny-et-Loizy,322,0,0,0,49.592999,3.577000
Aisne,Béthancourt-en-Vaux,428,0,0,0,49.629002,3.141000
Aisne,Beugneux,113,0,0,0,49.228001,3.416000
Aisne,Beuvardes,746,0,0,0,49.131001,3.492000
Aisne,Bézu-le-Guéry,252,0,0,0,49.009998,3.228000
Aisne,Bézu-Saint-Germain,991,0,0,0,49.105000,3.408000
Aisne,Bichancourt,996,0,0,0,49.578999,3.213000
Aisne,Bieuxy,34,0,0,0,49.448002,3.270000
Aisne,Bièvres,84,0,0,0,49.492001,3.714000
Aisne,Billy-sur-Aisne,1151,0,0,0,49.355999,3.376000
Aisne,Billy-sur-Ourcq,199,0,1,0,49.222000,3.299000
Aisne,Blanzy-lès-Fismes,92,0,0,0,49.337002,3.672000
Aisne,Blérancourt,1261,0,0,0,49.507999,3.152000
Aisne,Blesmes,471,0,0,0,49.026001,3.464000
Aisne,Bohain-en-Vermandois,5721,0,0,0,49.988998,3.465000
Aisne,Bois-lès-Pargny,191,0,0,0,49.737000,3.654000
Aisne,Boncourt,265,0,0,0,49.625999,3.956000
Aisne,Bonneil,377,0,0,0,49.007999,3.346000
Aisne,Bonnesvalyn,211,0,0,0,49.125999,3.325000
Aisne,Bony,139,0,0,0,49.991001,3.221000
Aisne,Bosmont-sur-Serre,178,0,0,0,49.738998,3.867000
Aisne,Bouconville-Vauclair,186,0,0,0,49.460999,3.757000
Aisne,Boué,1324,0,0,0,50.012001,3.714000
Aisne,Bouffignereux,96,0,0,0,49.379002,3.846000
Aisne,Bouresches,190,0,0,0,49.067001,3.317000
Aisne,Bourg-et-Comin,810,0,1,0,49.402000,3.659000
Aisne,Bourguignon-sous-Coucy,104,0,0,0,49.542999,3.154000
Aisne,Bourguignon-sous-Montbavin,152,0,0,0,49.528999,3.538000
Aisne,La Bouteille,472,0,0,0,49.877998,3.962000
Aisne,Braine,2237,0,0,0,49.348000,3.536000
Aisne,Brancourt-en-Laonnois,718,0,0,0,49.518002,3.413000
Aisne,Brancourt-le-Grand,556,0,0,0,49.980999,3.394000
Aisne,Brasles,1635,0,0,0,49.056999,3.424000
Aisne,Braye-en-Laonnois,183,0,0,0,49.438000,3.610000
Aisne,Braye-en-Thiérache,138,0,1,0,49.768002,3.963000
Aisne,Bray-Saint-Christophe,67,0,0,0,49.775002,3.141000
Aisne,Braye,130,0,0,0,49.422001,3.378000
Aisne,Brécy,319,0,0,0,49.139999,3.424000
Aisne,Brenelle,195,0,0,0,49.368000,3.544000
Aisne,Breny,228,0,0,0,49.183998,3.350000
Aisne,Brie,55,0,0,0,49.597000,3.473000
Aisne,Brissay-Choigny,298,0,0,0,49.723000,3.396000
Aisne,Brissy-Hamégicourt,653,0,0,0,49.743000,3.400000
Aisne,Brumetz,181,0,0,0,49.110001,3.153000
Aisne,Brunehamel,453,0,0,0,49.771999,4.186000
Aisne,Bruyères-sur-Fère,191,0,0,0,49.200001,3.445000
Aisne,Bruyères-et-Montbérault,1432,0,0,0,49.523998,3.670000
Aisne,Bruys,19,0,0,0,49.262001,3.569000
Aisne,Bucilly,200,0,0,0,49.866001,4.093000
Aisne,Bucy-le-Long,1882,0,0,0,49.388000,3.398000
Aisne,Bucy-lès-Cerny,189,0,0,0,49.578999,3.497000
Aisne,Bucy-lès-Pierrepont,401,1,0,49,49.646999,3.904000
Aisne,Buire,849,0,0,0,49.907001,4.057000
Aisne,Buironfosse,1136,0,0,0,49.958000,3.838000
Aisne,Burelles,124,0,0,0,49.769001,3.912000
Aisne,Bussiares,141,0,0,0,49.077000,3.250000
Aisne,Buzancy,192,0,1,0,49.310001,3.348000
Aisne,Caillouël-Crépigny,453,0,0,0,49.618000,3.122000
Aisne,Camelin,447,0,0,0,49.520000,3.128000
Aisne,La Capelle,1769,0,0,0,49.973000,3.914000
Aisne,Castres,249,0,0,0,49.800999,3.253000
Aisne,Le Catelet,185,0,0,0,50.000999,3.242000
Aisne,Caulaincourt,142,0,0,0,49.865002,3.111000
Aisne,Caumont,546,0,0,0,49.637001,3.174000
Aisne,Celles-lès-Condé,99,0,0,0,49.014999,3.570000
Aisne,Celles-sur-Aisne,255,0,0,0,49.416000,3.474000
Aisne,Cerizy,59,0,0,0,49.766998,3.333000
Aisne,Cerny-en-Laonnois,62,0,0,0,49.450001,3.680000
Aisne,Cerny-lès-Bucy,115,0,0,0,49.577999,3.546000
Aisne,Cerseuil,87,0,0,0,49.325001,3.518000
Aisne,Cessières-Suzy,785,0,0,0,49.560001,3.502000
Aisne,Chacrise,367,0,1,0,49.299999,3.398000
Aisne,Chaillevois,187,0,0,0,49.507999,3.522000
Aisne,Chalandry,250,0,1,0,49.669998,3.644000
Aisne,Chambry,832,0,0,0,49.598999,3.672000
Aisne,Chamouille,270,0,0,0,49.472000,3.671000
Aisne,Champs,304,0,0,0,49.543999,3.262000
Aisne,Chaourse,512,0,0,0,49.701000,3.986000
Aisne,La Chapelle-sur-Chézy,298,0,0,0,48.949001,3.377000
Aisne,Charly-sur-Marne,2581,0,0,0,48.990002,3.294000
Aisne,Le Charmel,326,0,0,0,49.112000,3.541000
Aisne,Charmes,1624,0,0,0,49.651001,3.385000
Aisne,Chartèves,358,0,0,0,49.090000,3.509000
Aisne,Chassemy,886,0,0,0,49.377998,3.503000
Aisne,Château-Thierry,15204,0,0,0,49.056000,3.382000
Aisne,Châtillon-lès-Sons,84,0,0,0,49.762001,3.703000
Aisne,Châtillon-sur-Oise,124,0,0,0,49.793999,3.416000
Aisne,Chaudardes,90,0,0,0,49.396000,3.789000
Aisne,Chaudun,251,0,0,0,49.314999,3.253000
Aisne,Chauny,11496,0,0,0,49.619999,3.219000
Aisne,Chavignon,841,0,0,0,49.479000,3.519000
Aisne,Chavigny,165,0,0,0,49.423000,3.306000
Aisne,Chavonne,207,0,0,0,49.407001,3.562000
Aisne,Chérêt,144,0,0,0,49.514000,3.687000
Aisne,Chermizy-Ailles,115,0,0,0,49.463001,3.720000
Aisne,Chéry-Chartreuve,379,0,0,0,49.256001,3.605000
Aisne,Chéry-lès-Pouilly,736,0,0,0,49.648998,3.594000
Aisne,Chéry-lès-Rozoy,91,0,0,0,49.722000,4.101000
Aisne,Chevennes,121,0,0,0,49.818001,3.737000
Aisne,Chevregny,185,0,0,0,49.466000,3.594000
Aisne,Chevresis-Monceau,340,1,0,55,49.762001,3.584000
Aisne,Chézy-en-Orxois,380,0,0,0,49.126999,3.168000
Aisne,Chézy-sur-Marne,1322,0,0,0,48.984001,3.382000
Aisne,Chierry,1157,0,0,0,49.035000,3.433000
Aisne,Chigny,143,0,0,0,49.930000,3.775000
Aisne,Chivres-en-Laonnois,349,0,0,0,49.626999,3.856000
Aisne,Chivres-Val,527,0,0,0,49.403000,3.438000
Aisne,Chivy-lès-Étouvelles,500,0,0,0,49.533001,3.586000
Aisne,Chouy,375,0,0,0,49.216999,3.247000
Aisne,Cierges,66,0,0,0,49.165001,3.604000
Aisne,Cilly,177,0,0,0,49.749001,3.840000
Aisne,Ciry-Salsogne,896,0,0,0,49.368000,3.468000
Aisne,Clacy-et-Thierret,300,0,0,0,49.551998,3.566000
Aisne,Clairfontaine,525,0,0,0,49.973999,3.987000
Aisne,Clamecy,233,0,0,0,49.428001,3.364000
Aisne,Clastres,593,0,0,0,49.749001,3.230000
Aisne,Clermont-les-Fermes,101,0,0,0,49.660000,3.943000
Aisne,Cœuvres-et-Valsery,458,0,0,0,49.330002,3.153000
Aisne,Coincy,1253,1,0,73,49.162998,3.436000
Aisne,Coingt,63,0,0,0,49.792000,4.096000
Aisne,Colligis-Crandelain,213,0,1,0,49.466999,3.630000
Aisne,Colonfay,73,0,1,0,49.858002,3.711000
Aisne,Commenchon,218,0,0,0,49.641998,3.151000
Aisne,Concevreux,260,0,0,0,49.375999,3.788000
Aisne,Condé-en-Brie,675,0,0,0,49.001999,3.561000
Aisne,Condé-sur-Aisne,358,1,0,149,49.401001,3.466000
Aisne,Condé-sur-Suippe,327,0,1,0,49.414001,3.945000
Aisne,Condren,692,0,0,0,49.637001,3.277000
Aisne,Connigis,330,0,0,0,49.035999,3.533000
Aisne,Contescourt,61,0,0,0,49.792000,3.234000
Aisne,Corbeny,846,0,0,0,49.462002,3.826000
Aisne,Corcy,304,0,0,0,49.255001,3.197000
Aisne,Coucy-le-Château-Auffrique,987,0,0,0,49.515999,3.316000
Aisne,Coucy-lès-Eppes,646,0,0,0,49.556999,3.777000
Aisne,Coucy-la-Ville,195,0,0,0,49.541000,3.344000
Aisne,Coulonges-Cohan,442,0,0,0,49.198002,3.628000
Aisne,Coupru,156,0,0,0,49.030998,3.274000
Aisne,Courbes,37,0,0,0,49.681999,3.460000
Aisne,Courboin,302,0,0,0,48.995998,3.507000
Aisne,Courcelles-sur-Vesle,344,0,0,0,49.348000,3.577000
Aisne,Courchamps,83,0,0,0,49.116001,3.263000
Aisne,Courmelles,1854,0,0,0,49.342999,3.302000
Aisne,Courmont,121,0,0,0,49.138000,3.576000
Aisne,Courtemont-Varennes,349,0,0,0,49.071999,3.542000
Aisne,Courtrizy-et-Fussigny,75,0,0,0,49.514000,3.795000
Aisne,Couvrelles,180,0,0,0,49.334000,3.485000
Aisne,Couvron-et-Aumencourt,936,0,0,0,49.646000,3.524000
Aisne,Coyolles,365,0,0,0,49.213001,3.013000
Aisne,Cramaille,139,0,0,0,49.229000,3.452000
Aisne,Craonne,83,0,0,0,49.448002,3.792000
Aisne,Craonnelle,114,0,0,0,49.425999,3.777000
Aisne,Crécy-au-Mont,326,0,1,0,49.484001,3.312000
Aisne,Crécy-sur-Serre,1503,0,0,0,49.699001,3.623000
Aisne,Crépy,1803,1,0,181,49.608002,3.512000
Aisne,Crézancy,1220,1,0,166,49.042999,3.511000
Aisne,Croix-Fonsomme,192,0,0,0,49.931000,3.394000
Aisne,La Croix-sur-Ourcq,90,0,0,0,49.160000,3.350000
Aisne,Crouttes-sur-Marne,624,0,0,0,48.979000,3.248000
Aisne,Crouy,2999,0,0,0,49.408001,3.366000
Aisne,Crupilly,64,0,0,0,49.931000,3.752000
Aisne,Cuffies,1787,0,0,0,49.408001,3.322000
Aisne,Cugny,603,0,0,0,49.702999,3.154000
Aisne,Cuirieux,155,0,0,0,49.682999,3.820000
Aisne,Cuiry-Housse,101,0,0,0,49.290001,3.488000
Aisne,Cuiry-lès-Chaudardes,76,0,0,0,49.389999,3.762000
Aisne,Cuiry-lès-Iviers,26,0,0,0,49.765999,4.104000
Aisne,Cuissy-et-Geny,71,0,0,0,49.403999,3.706000
Aisne,Cuisy-en-Almont,355,0,0,0,49.421001,3.249000
Aisne,Cutry,127,0,0,0,49.344002,3.191000
Aisne,Cys-la-Commune,157,0,0,0,49.383999,3.572000
Aisne,Dagny-Lambercy,128,0,0,0,49.769001,4.042000
Aisne,Dallon,438,0,0,0,49.824001,3.230000
Aisne,Dammard,372,0,0,0,49.146999,3.177000
Aisne,Dampleux,386,0,0,0,49.241001,3.144000
Aisne,Danizy,639,0,0,0,49.667000,3.401000
Aisne,Dercy,388,0,0,0,49.709999,3.685000
Aisne,Deuillet,207,0,0,0,49.629002,3.360000
Aisne,Dhuizel,113,0,0,0,49.360001,3.615000
Aisne,Dizy-le-Gros,726,0,0,0,49.636002,4.013000
Aisne,Dohis,88,0,0,0,49.766998,4.142000
Aisne,Dolignon,40,0,0,0,49.734001,4.086000
Aisne,Dommiers,301,0,0,0,49.328999,3.216000
Aisne,Domptin,625,0,0,0,49.015999,3.273000
Aisne,Dorengt,152,0,0,0,49.965000,3.703000
Aisne,Douchy,165,0,0,0,49.793999,3.130000
Aisne,Dravegny,130,0,0,0,49.238998,3.641000
Aisne,Droizy,76,0,1,0,49.277000,3.390000
Aisne,Dury,196,0,0,0,49.750999,3.134000
Aisne,Ébouleau,183,0,0,0,49.678001,3.883000
Aisne,Effry,316,0,0,0,49.918999,3.988000
Aisne,Englancourt,117,0,0,0,49.925999,3.807000
Aisne,Épagny,341,0,0,0,49.472000,3.254000
Aisne,Éparcy,32,0,0,0,49.886002,4.070000
Aisne,Épaux-Bézu,544,0,0,0,49.103001,3.354000
Aisne,Épieds,410,0,0,0,49.104000,3.451000
Aisne,L'Épine-aux-Bois,249,0,1,0,48.898998,3.444000
Aisne,Eppes,432,0,0,0,49.551998,3.740000
Aisne,Erlon,284,0,0,0,49.735001,3.705000
Aisne,Erloy,102,1,0,56,49.919998,3.838000
Aisne,Esquéhéries,855,0,0,0,49.981998,3.753000
Aisne,Essigny-le-Grand,1054,0,0,0,49.773998,3.272000
Aisne,Essigny-le-Petit,347,0,0,0,49.896000,3.367000
Aisne,Essises,411,0,0,0,48.966999,3.414000
Aisne,Essômes-sur-Marne,2719,0,0,0,49.034000,3.340000
Aisne,Estrées,409,0,0,0,49.971001,3.280000
Aisne,Étampes-sur-Marne,1335,0,0,0,49.032001,3.418000
Aisne,Étaves-et-Bocquiaux,548,0,0,0,49.931000,3.451000
Aisne,Étouvelles,207,0,0,0,49.519001,3.582000
Aisne,Étréaupont,848,0,0,0,49.896000,3.924000
Aisne,Étreillers,1182,0,0,0,49.833000,3.158000
Aisne,Étrépilly,125,0,0,0,49.082001,3.348000
Aisne,Étreux,1457,0,0,0,50.000000,3.659000
Aisne,Évergnicourt,529,0,0,0,49.456001,4.036000
Aisne,Faverolles,340,0,0,0,49.227001,3.178000
Aisne,Fayet,698,0,0,0,49.870998,3.253000
Aisne,La Fère,2850,0,0,0,49.666000,3.369000
Aisne,Fère-en-Tardenois,2925,0,0,0,49.188000,3.511000
Aisne,La Ferté-Chevresis,514,0,0,0,49.741001,3.551000
Aisne,La Ferté-Milon,2047,1,0,122,49.175999,3.142000
Aisne,Fesmy-le-Sart,503,0,1,0,50.048000,3.698000
Aisne,Festieux,695,0,0,0,49.525002,3.760000
Aisne,Fieulaine,249,1,0,61,49.902000,3.446000
Aisne,Filain,119,0,0,0,49.452999,3.557000
Aisne,La Flamengrie,1093,0,0,0,50.000000,3.925000
Aisne,Flavigny-le-Grand-et-Beaurain,440,0,1,0,49.887001,3.674000
Aisne,Flavy-le-Martel,1661,0,0,0,49.705002,3.194000
Aisne,Fleury,125,0,0,0,49.264999,3.160000
Aisne,Fluquières,205,0,0,0,49.799999,3.157000
Aisne,Folembray,1370,0,0,0,49.549000,3.293000
Aisne,Fonsomme,503,0,0,0,49.901001,3.396000
Aisne,Fontaine-lès-Clercs,229,0,0,0,49.807999,3.212000
Aisne,Fontaine-lès-Vervins,876,0,0,0,49.854000,3.905000
Aisne,Fontaine-Notre-Dame,381,0,0,0,49.879002,3.424000
Aisne,Fontaine-Uterte,136,0,0,0,49.924999,3.368000
Aisne,Fontenelle,297,0,1,0,50.030998,3.846000
Aisne,Fontenoy,464,0,0,0,49.410000,3.194000
Aisne,Foreste,161,0,0,0,49.806000,3.096000
Aisne,Fossoy,513,0,0,0,49.044998,3.485000
Aisne,Fourdrain,424,0,0,0,49.618999,3.460000
Aisne,Francilly-Selency,562,0,0,0,49.855000,3.228000
Aisne,Franqueville,108,0,0,0,49.816002,3.798000
Aisne,Fresnes-en-Tardenois,274,0,0,0,49.143002,3.549000
Aisne,Fresnes-sous-Coucy,161,0,0,0,49.555000,3.370000
Aisne,Fresnoy-le-Grand,2934,0,0,0,49.953999,3.419000
Aisne,Fressancourt,175,0,0,0,49.627998,3.427000
Aisne,Frières-Faillouël,981,0,1,0,49.683998,3.237000
Aisne,Froidestrées,185,0,0,0,49.943001,3.910000
Aisne,Froidmont-Cohartille,248,0,1,0,49.681999,3.721000
Aisne,Gandelu,699,0,0,0,49.083000,3.182000
Aisne,Gauchy,5204,0,0,0,49.824001,3.286000
Aisne,Gercy,257,0,0,0,49.816002,3.871000
Aisne,Gergny,131,0,0,0,49.932999,3.930000
Aisne,Germaine,83,0,0,0,49.812000,3.119000
Aisne,Gibercourt,38,0,0,0,49.738998,3.283000
Aisne,Gizy,644,0,0,0,49.610001,3.768000
Aisne,Gland,432,0,0,0,49.057999,3.457000
Aisne,Goudelancourt-lès-Berrieux,59,0,0,0,49.494999,3.859000
Aisne,Goudelancourt-lès-Pierrepont,139,0,0,0,49.678001,3.852000
Aisne,Goussancourt,113,0,0,0,49.160999,3.657000
Aisne,Gouy,567,0,0,0,49.999001,3.265000
Aisne,Grandlup-et-Fay,275,0,1,0,49.651001,3.736000
Aisne,Grandrieux,79,0,0,0,49.729000,4.188000
Aisne,Gricourt,998,0,0,0,49.887001,3.240000
Aisne,Grisolles,233,0,0,0,49.130001,3.372000
Aisne,Gronard,66,0,0,0,49.796001,3.882000
Aisne,Grougis,315,0,0,0,49.951000,3.531000
Aisne,Grugies,1259,0,0,0,49.810001,3.275000
Aisne,Villeneuve-sur-Aisne,2784,0,1,0,49.443001,3.955000
Aisne,Guise,4533,0,0,0,49.896000,3.625000
Aisne,Guivry,239,0,0,0,49.652000,3.121000
Aisne,Guny,368,0,0,0,49.512001,3.261000
Aisne,Guyencourt,250,0,0,0,49.356998,3.841000
Aisne,Hannapes,327,0,0,0,49.977001,3.614000
Aisne,Happencourt,161,0,0,0,49.783001,3.183000
Aisne,Haramont,560,0,0,0,49.286999,3.032000
Aisne,Harcigny,243,0,0,0,49.803001,3.983000
Aisne,Hargicourt,571,0,0,0,49.966000,3.191000
Aisne,Harly,1557,1,0,393,49.841000,3.335000
Aisne,Hartennes-et-Taux,339,0,1,0,49.278999,3.358000
Aisne,Hary,189,0,0,0,49.797001,3.919000
Aisne,Lehaucourt,843,0,0,0,49.911999,3.277000
Aisne,Hautevesnes,161,0,0,0,49.109001,3.236000
Aisne,Hauteville,179,0,0,0,49.888000,3.524000
Aisne,Haution,132,0,0,0,49.872002,3.827000
Aisne,La Hérie,123,0,0,0,49.883999,4.044000
Aisne,Le Hérie-la-Viéville,195,0,0,0,49.821999,3.654000
Aisne,Hinacourt,27,0,0,0,49.745998,3.294000
Aisne,Hirson,8662,0,0,0,49.943001,4.105000
Aisne,Holnon,1356,0,0,0,49.861000,3.201000
Aisne,Homblières,1433,0,0,0,49.858002,3.375000
Aisne,Houry,58,0,0,0,49.785999,3.848000
Aisne,Housset,167,0,0,0,49.796001,3.695000
Aisne,Iron,221,0,0,0,49.950001,3.665000
Aisne,Itancourt,999,0,0,0,49.803001,3.349000
Aisne,Iviers,220,0,0,0,49.785999,4.136000
Aisne,Jaulgonne,665,0,0,0,49.090000,3.534000
Aisne,Jeancourt,255,0,0,0,49.929001,3.148000
Aisne,Jeantes,218,0,0,0,49.813000,4.067000
Aisne,Joncourt,319,0,0,0,49.959999,3.304000
Aisne,Jouaignes,138,0,0,0,49.292999,3.528000
Aisne,Jumencourt,132,0,0,0,49.512001,3.349000
Aisne,Jumigny,63,0,0,0,49.408001,3.725000
Aisne,Jussy,1219,0,0,0,49.716999,3.236000
Aisne,Juvigny,280,0,0,0,49.449001,3.315000
Aisne,Juvincourt-et-Damary,611,0,0,0,49.446999,3.892000
Aisne,Laffaux,152,0,0,0,49.450001,3.430000
Aisne,Laigny,187,0,0,0,49.862999,3.861000
Aisne,Lanchy,37,0,0,0,49.828999,3.074000
Aisne,Landifay-et-Bertaignemont,255,0,0,0,49.826000,3.604000
Aisne,Landouzy-la-Cour,175,0,0,0,49.844002,3.994000
Aisne,Landouzy-la-Ville,524,1,0,46,49.855999,4.050000
Aisne,Landricourt,130,0,0,0,49.505001,3.370000
Aisne,Laniscourt,210,0,0,0,49.547001,3.534000
Aisne,Laon,24021,0,0,0,49.568001,3.621000
Aisne,Lappion,277,0,0,0,49.590000,3.965000
Aisne,Largny-sur-Automne,241,0,0,0,49.261002,3.054000
Aisne,Latilly,199,0,0,0,49.153999,3.312000
Aisne,Launoy,99,0,1,0,49.263000,3.405000
Aisne,Laval-en-Laonnois,244,0,0,0,49.502998,3.588000
Aisne,Lavaqueresse,200,0,0,0,49.945999,3.717000
Aisne,Laversine,157,0,0,0,49.353001,3.155000
Aisne,Lemé,415,0,0,0,49.844002,3.758000
Aisne,Lempire,123,0,0,0,49.994999,3.174000
Aisne,Lerzy,224,0,0,0,49.950001,3.881000
Aisne,Leschelle,268,0,0,0,49.960999,3.777000
Aisne,Lesdins,827,0,0,0,49.903999,3.315000
Aisne,Lesges,91,0,0,0,49.310001,3.500000
Aisne,Lesquielles-Saint-Germain,797,0,0,0,49.931999,3.628000
Aisne,Leuilly-sous-Coucy,436,0,0,0,49.473000,3.353000
Aisne,Leury,102,0,0,0,49.426998,3.341000
Aisne,Leuze,180,0,0,0,49.858002,4.170000
Aisne,Levergies,541,0,0,0,49.933998,3.312000
Aisne,Lhuys,139,0,0,0,49.272999,3.542000
Aisne,Licy-Clignon,74,0,0,0,49.102001,3.265000
Aisne,Lierval,124,0,0,0,49.487999,3.622000
Aisne,Liesse-Notre-Dame,1268,0,0,0,49.611000,3.817000
Aisne,Liez,381,0,0,0,49.692001,3.300000
Aisne,Limé,191,0,0,0,49.324001,3.555000
Aisne,Lislet,221,0,0,0,49.675999,4.021000
Aisne,Logny-lès-Aubenton,83,0,0,0,49.833000,4.220000
Aisne,Longpont,242,0,0,0,49.284000,3.221000
Aisne,Les Septvallons,1215,0,0,0,49.360001,3.656000
Aisne,Lor,137,0,0,0,49.529999,4.054000
Aisne,Louâtre,176,0,1,0,49.252998,3.242000
Aisne,Loupeigne,89,0,0,0,49.241001,3.525000
Aisne,Lucy-le-Bocage,209,0,0,0,49.055000,3.276000
Aisne,Lugny,127,1,0,37,49.782001,3.812000
Aisne,Luzoir,272,0,0,0,49.926998,3.960000
Aisne,Ly-Fontaine,118,0,0,0,49.731998,3.311000
Aisne,Maast-et-Violaine,140,0,0,0,49.292999,3.457000
Aisne,Mâchecourt,113,0,0,0,49.652000,3.838000
Aisne,Macogny,63,0,0,0,49.159000,3.218000
Aisne,Macquigny,358,0,0,0,49.873001,3.571000
Aisne,Magny-la-Fosse,122,0,0,0,49.937000,3.276000
Aisne,Maissemy,234,0,0,0,49.893002,3.189000
Aisne,Maizy,403,0,0,0,49.376999,3.716000
Aisne,La Malmaison,404,0,1,0,49.515999,4.001000
Aisne,Malzy,189,0,0,0,49.921001,3.730000
Aisne,Manicamp,300,0,0,0,49.564999,3.180000
Aisne,Marchais,392,0,0,0,49.584999,3.822000
Aisne,Dhuys et Morin-en-Brie,823,0,1,0,48.894001,3.493000
Aisne,Marcy,155,0,0,0,49.854000,3.411000
Aisne,Marcy-sous-Marle,205,0,0,0,49.745998,3.734000
Aisne,Marest-Dampcourt,356,1,0,89,49.594002,3.146000
Aisne,Mareuil-en-Dôle,226,0,0,0,49.242001,3.561000
Aisne,Marfontaine,84,0,0,0,49.807999,3.764000
Aisne,Margival,362,0,0,0,49.432999,3.406000
Aisne,Marigny-en-Orxois,528,0,0,0,49.053001,3.223000
Aisne,Marizy-Sainte-Geneviève,129,0,0,0,49.181999,3.198000
Aisne,Marizy-Saint-Mard,49,0,0,0,49.181999,3.228000
Aisne,Marle,2221,0,0,0,49.744999,3.765000
Aisne,Marly-Gomont,488,0,0,0,49.890999,3.785000
Aisne,Martigny,432,0,0,0,49.867001,4.134000
Aisne,Martigny-Courpierre,134,0,0,0,49.490002,3.687000
Aisne,Mauregny-en-Haye,399,0,0,0,49.541000,3.798000
Aisne,Mayot,220,0,0,0,49.709000,3.398000
Aisne,Mennessis,394,0,0,0,49.692001,3.275000
Aisne,Mennevret,671,0,0,0,49.992001,3.559000
Aisne,Mercin-et-Vaux,954,0,0,0,49.370998,3.271000
Aisne,Merlieux-et-Fouquerolles,257,0,0,0,49.514000,3.499000
Aisne,Mesbrecourt-Richecourt,318,0,0,0,49.709999,3.537000
Aisne,Mesnil-Saint-Laurent,465,0,0,0,49.828999,3.364000
Aisne,Meurival,55,0,0,0,49.356998,3.759000
Aisne,Mézières-sur-Oise,510,0,0,0,49.792000,3.387000
Aisne,Mézy-Moulins,543,0,0,0,49.063000,3.512000
Aisne,Missy-aux-Bois,97,0,0,0,49.334999,3.247000
Aisne,Missy-lès-Pierrepont,106,0,0,0,49.627998,3.784000
Aisne,Missy-sur-Aisne,619,0,0,0,49.386002,3.438000
Aisne,Molain,159,0,0,0,50.034000,3.530000
Aisne,Molinchart,349,0,0,0,49.562000,3.540000
Aisne,Monampteuil,123,0,0,0,49.476002,3.574000
Aisne,Monceau-le-Neuf-et-Faucouzy,321,0,0,0,49.785000,3.631000
Aisne,Monceau-lès-Leups,439,0,0,0,49.661999,3.486000
Aisne,Monceau-le-Waast,221,0,0,0,49.622002,3.717000
Aisne,Monceau-sur-Oise,128,0,0,0,49.910000,3.700000
Aisne,Mondrepuis,1038,0,0,0,49.964001,4.051000
Aisne,Monnes,96,0,0,0,49.146000,3.229000
Aisne,Mons-en-Laonnois,1149,0,0,0,49.537998,3.555000
Aisne,Montaigu,764,0,0,0,49.553001,3.844000
Aisne,Montbavin,41,0,0,0,49.529999,3.513000
Aisne,Montbrehain,810,0,0,0,49.964001,3.356000
Aisne,Montchâlons,85,0,0,0,49.513000,3.727000
Aisne,Montcornet,1257,0,1,0,49.688999,4.029000
Aisne,Mont-d'Origny,826,0,0,0,49.852001,3.527000
Aisne,Montescourt-Lizerolles,1614,0,0,0,49.736000,3.262000
Aisne,Montfaucon,208,0,0,0,48.946999,3.432000
Aisne,Montgobert,200,0,0,0,49.290001,3.174000
Aisne,Montgru-Saint-Hilaire,30,0,0,0,49.176998,3.327000
Aisne,Monthenault,151,0,0,0,49.488998,3.656000
Aisne,Monthiers,155,0,0,0,49.109001,3.294000
Aisne,Monthurel,142,0,0,0,49.028000,3.552000
Aisne,Montigny-en-Arrouaise,310,0,0,0,49.911999,3.483000
Aisne,Montigny-l'Allier,268,0,0,0,49.122002,3.107000
Aisne,Montigny-le-Franc,135,0,0,0,49.688000,3.918000
Aisne,Montigny-Lengrain,695,0,0,0,49.373001,3.099000
Aisne,Montigny-lès-Condé,52,0,0,0,48.983002,3.566000
Aisne,Montigny-sous-Marle,70,0,0,0,49.741001,3.804000
Aisne,Montigny-sur-Crécy,292,0,0,0,49.715000,3.584000
Aisne,Montlevon,300,0,0,0,48.963001,3.515000
Aisne,Montloué,190,0,1,0,49.667999,4.063000
Aisne,Mont-Notre-Dame,733,0,0,0,49.292000,3.582000
Aisne,Montreuil-aux-Lions,1351,0,0,0,49.026001,3.194000
Aisne,Mont-Saint-Jean,83,0,0,0,49.792999,4.211000
Aisne,Mont-Saint-Martin,71,0,0,0,49.275002,3.643000
Aisne,Mont-Saint-Père,691,0,0,0,49.082001,3.477000
Aisne,Morcourt,556,0,0,0,49.875999,3.334000
Aisne,Morgny-en-Thiérache,104,0,0,0,49.754002,4.076000
Aisne,Morsain,466,0,1,0,49.462002,3.191000
Aisne,Mortefontaine,221,0,0,0,49.335999,3.080000
Aisne,Mortiers,182,0,0,0,49.694000,3.664000
